fips,date,cases,deaths
39017,122,296,7
39029,122,267,23
39035,122,2217,115
39049,122,2589,76
39061,122,1297,75
39093,122,471,32
39095,122,1297,119
39099,122,853,82
39101,122,2276,4
39113,122,293,10
39129,122,1731,22
39133,122,237,41
39151,122,363,51
39153,122,639,49
39155,122,318,31
40027,122,426,29
40109,122,816,31
40143,122,584,33
40147,122,263,22
41005,122,222,7
41047,122,508,18
41051,122,720,44
41067,122,500,11
42003,122,1319,99
42007,122,426,67
42011,122,2748,117
42017,122,3169,230
42029,122,1470,112
42037,122,289,14
42041,122,349,17
42043,122,601,25
42045,122,3895,240
42055,122,313,10
42069,122,934,83
42071,122,1820,183
42075,122,694,9
42077,122,2850,80
42079,122,2173,92
42089,122,1147,54
42091,122,4406,362
42095,122,2103,94
42101,122,15137,638
42103,122,383,15
42107,122,375,7
42129,122,393,30
42133,122,651,13
44003,122,638,4
44007,122,6579,132
44009,122,344,11
45013,122,269,11
45019,122,452,7
45027,122,214,21
45041,122,325,15
45045,122,730,38
45051,122,223,16
45055,122,237,10
45063,122,370,15
45079,122,913,34
45083,122,295,11
45085,122,230,11
45091,122,215,3
46099,122,2089,16
47007,122,595,0
47037,122,2832,28
47093,122,233,5
47149,122,502,11
47157,122,2599,51
47165,122,632,37
47169,122,1020,1
47187,122,416,9
47189,122,259,5
48029,122,1489,48
48039,122,537,6
48041,122,202,16
48061,122,412,18
48085,122,767,22
48113,122,3718,106
48121,122,786,22
48141,122,961,22
48157,122,1079,26
48167,122,614,27
48201,122,6551,122
48215,122,339,6
48245,122,307,21
48303,122,543,43
48339,122,629,14
48341,122,350,5
48375,122,684,9
48381,122,256,3
48439,122,2388,69
48441,122,319,5
48453,122,1683,51
48471,122,269,2
48479,122,368,16
48491,122,306,10
49011,122,293,2
49035,122,2526,30
49043,122,373,0
49049,122,993,7
50007,122,419,33
51001,122,303,5
51510,122,802,24
51013,122,1004,42
51550,122,256,7
51041,122,557,24
51059,122,3897,137
51660,122,456,11
51087,122,898,102
51107,122,832,15
51683,122,222,2
51710,122,204,3
51153,122,1781,28
51760,122,364,15
51165,122,249,1
51179,122,251,2
51810,122,396,14
53005,122,461,44
53011,122,361,21
53021,122,309,11
53033,122,6409,451
53053,122,1587,51
53057,122,345,13
53061,122,2466,108
53063,122,371,22
53073,122,311,28
53077,122,1293,48
55009,122,1175,5
55025,122,430,23
55059,122,477,13
55079,122,3044,186
55101,122,393,13
55105,122,222,6
55133,122,350,20
01017,123,294,21
01073,123,946,48
01081,123,397,28
01089,123,233,4
01095,123,334,7
01097,123,1172,61
01101,123,379,6
01117,123,324,13
01123,123,290,18
01125,123,216,2
04001,123,507,6
04005,123,512,44
04013,123,4421,159
04017,123,766,22
04019,123,1300,89
04021,123,435,13
05079,123,817,2
05119,123,539,19
06001,123,1726,63
06013,123,934,28
06019,123,633,8
06025,123,358,8
06029,123,972,8
06037,123,24894,1209
06041,123,242,13
06053,123,222,6
06059,123,2660,52
06065,123,4164,167
06067,123,1106,43
06071,123,2182,98
06073,123,3905,150
06075,123,1552,29
06077,123,560,25
06081,123,1233,52
06083,123,508,8
06085,123,2204,115
06095,123,271,5
06097,123,252,3
06099,123,400,14
06107,123,720,40
06111,123,559,19
08001,123,1730,68
08005,123,2625,153
08013,123,646,42
08031,123,3222,164
08035,123,518,23
08037,123,546,7
08041,123,988,74
08059,123,1384,81
08069,123,384,19
08075,123,288,1
08087,123,395,20
08123,123,1836,100
09001,123,11801,865
09003,123,6112,741
09005,123,1036,89
09007,123,707,91
09009,123,8024,565
09011,123,623,43
09013,123,461,39
09015,123,211,2
10001,123,793,29
10003,123,1864,76
10005,123,2359,63
11001,123,4797,240
12001,123,275,5
12009,123,297,8
12011,123,5257,204
12015,123,244,25
12019,123,278,18
12021,123,628,21
12031,123,1038,23
12033,123,538,13
12057,123,1240,24
12069,123,234,13
12071,123,1084,42
12073,123,232,3
12081,123,607,59
12086,123,12631,367
12095,123,1421,34
12097,123,504,8
12099,123,3078,195
12101,123,275,8
12103,123,757,41
12105,123,514,26
12115,123,372,47
12117,123,395,8
12109,123,212,4
12111,123,254,24
12119,123,221,14
12127,123,509,25
13009,123,229,8
13015,123,324,31
13021,123,319,11
13045,123,383,14
13051,123,230,9
13057,123,482,13
13063,123,777,33
13067,123,1749,96
13077,123,213,4
13089,123,2148,52
13095,123,1534,124
13097,123,335,11
13099,123,214,20
13117,123,331,10
13121,123,2928,122
13135,123,1934,58
13137,123,344,8
13139,123,1694,22
13151,123,512,13
13153,123,237,14
13177,123,327,20
13205,123,319,31
13215,123,320,7
13217,123,205,7
13245,123,415,16
13255,123,215,10
13261,123,385,28
13293,123,225,18
15003,123,400,11
16001,123,705,17
16013,123,497,5
16027,123,258,7
17031,123,40227,1743
17043,123,3432,189
17089,123,1803,57
17091,123,358,28
17093,123,291,9
17097,123,3975,141
17119,123,337,22
17111,123,693,38
17161,123,412,9
17167,123,207,12
17163,123,507,33
17197,123,2796,164
17201,123,521,18
18003,123,605,57
18005,123,269,17
18011,123,203,26
18017,123,1226,3
18019,123,332,19
18031,123,208,31
18039,123,298,9
18043,123,201,18
18057,123,818,71
18059,123,231,12
18063,123,761,51
18081,123,677,74
18091,123,229,7
18089,123,2015,104
18095,123,443,61
18097,123,6032,382
18127,123,255,8
18145,123,248,19
18141,123,651,25
19013,123,1255,13
19049,123,515,0
19103,123,487,6
19113,123,705,47
19115,123,277,2
19127,123,545,2
19139,123,360,16
19153,123,1350,38
19163,123,236,7
19171,123,278,8
19193,123,1074,2
20055,123,503,3
20057,123,770,0
20091,123,486,41
20103,123,386,5
20111,123,245,1
20173,123,418,12
20175,123,539,0
20209,123,789,55
21067,123,254,9
21107,123,201,23
21111,123,1365,96
21117,123,292,20
21227,123,352,1
22005,123,636,40
22015,123,292,17
22017,123,1601,113
22019,123,449,31
22033,123,2054,148
22045,123,265,22
22047,123,472,32
22051,123,6362,369
22055,123,464,20
22057,123,666,52
22063,123,235,16
22071,123,6524,439
22073,123,755,22
22079,123,273,10
22087,123,474,20
22089,123,577,39
22093,123,247,19
22095,123,772,71
22099,123,244,18
22103,123,1321,114
22105,123,584,23
22109,123,456,33
22117,123,282,21
23005,123,527,27
23031,123,210,7
24003,123,1893,94
24005,123,3197,139
24510,123,2246,126
24013,123,480,59
24017,123,624,47
24021,123,983,59
24025,123,474,16
24027,123,932,20
24031,123,4945,282
24033,123,7053,269
24043,123,225,6
24045,123,452,10
25001,123,937,46
25003,123,448,36
25005,123,3916,187
25009,123,9362,484
25011,123,263,37
25013,123,4003,387
25015,123,549,33
25017,123,15048,923
25021,123,6187,535
25023,123,5409,312
25025,123,13606,569
25027,123,6129,292
26021,123,294,18
26023,123,855,16
26025,123,235,15
26049,123,1620,196
26065,123,497,13
26075,123,1001,39
26077,123,442,18
26081,123,1700,36
26087,123,214,27
26093,123,360,20
26099,123,5761,630
26115,123,303,12
26121,123,301,17
26125,123,7475,745
26139,123,261,12
26145,123,701,66
26147,123,336,21
26161,123,1195,76
26163,123,17126,1886
27003,123,260,14
27053,123,1980,259
27105,123,899,1
27109,123,282,8
27123,123,453,31
27145,123,531,0
28033,123,294,4
28035,123,226,13
28049,123,505,8
28059,123,267,7
28075,123,378,25
28079,123,229,1
28089,123,268,8
28099,123,212,4
28123,123,354,1
29095,123,339,14
29099,123,265,8
29183,123,596,41
29189,123,3244,177
29510,123,1186,65
31001,123,202,4
31043,123,942,2
31047,123,518,1
31055,123,825,16
31079,123,1160,28
31109,123,299,1
32003,123,4225,215
32031,123,949,33
33011,123,1058,40
33015,123,828,27
34001,123,1050,48
34003,123,15974,1202
34005,123,2879,146
34007,123,3773,161
34009,123,337,23
34011,123,809,16
34013,123,14248,1265
34015,123,1334,50
34017,123,15401,834
34019,123,622,35
34021,123,4271,252
34023,123,12213,618
34025,123,6198,372
34027,123,5406,440
34029,123,6692,426
34031,123,13082,624
34033,123,261,12
34035,123,3605,289
34037,123,949,114
34039,123,12996,731
34041,123,941,84
35001,123,883,38
35031,123,1116,20
35045,123,710,51
35043,123,410,17
36001,123,1238,60
36007,123,305,18
36021,123,205,16
36027,123,3049,74
36029,123,3598,243
36055,123,1534,96
36059,123,36519,2167
36063,123,457,14
36065,123,474,14
36067,123,903,38
36071,123,8925,247
36079,123,1003,46
36083,123,311,21
36087,123,11945,376
36091,123,361,3
36093,123,521,25
36101,123,217,11
36103,123,34478,1277
36105,123,931,12
36111,123,1327,10
36119,123,29626,1183
37025,123,310,12
37037,123,375,9
37051,123,275,8
37063,123,755,23
37067,123,266,5
37081,123,437,31
37089,123,201,21
37119,123,1699,50
37135,123,223,18
37151,123,228,3
37155,123,201,3
37159,123,388,25
37179,123,257,11
37183,123,870,19
37191,123,674,11
38017,123,572,17
38035,123,265,0
39017,123,318,7
39029,123,274,24
39035,123,2305,115
39049,123,2698,78
39061,123,1353,78
39093,123,480,33
39095,123,1331,119
39099,123,883,82
39101,123,2294,4
39113,123,311,10
39129,123,1724,22
39133,123,243,41
39151,123,379,52
39153,123,679,57
39155,123,324,31
40027,123,430,29
40109,123,822,33
40143,123,607,34
40147,123,268,23
41005,123,224,7
41047,123,523,19
41051,123,734,46
41067,123,509,11
42003,123,1333,102
42007,123,435,68
42011,123,2810,118
42017,123,3270,237
42029,123,1514,117
42037,123,290,14
42041,123,365,17
42043,123,617,25
42045,123,4053,255
42055,123,325,10
42069,123,968,83
42071,123,1904,188
42075,123,710,10
42077,123,2896,83
42079,123,2211,97
42089,123,1165,55
42091,123,4487,369
42095,123,2182,94
42101,123,15527,705
42103,123,394,15
42107,123,384,7
42129,123,396,30
42133,123,664,13
44003,123,675,4
44007,123,6822,132
44009,123,350,11
45013,123,269,11
45019,123,456,7
45027,123,218,21
45041,123,329,16
45045,123,749,39
45051,123,223,16
45055,123,243,10
45063,123,414,16
45079,123,946,38
45083,123,302,11
45085,123,248,12
45091,123,219,3
46099,123,2123,16
47007,123,596,0
47037,123,2875,28
47093,123,236,5
47149,123,547,11
47157,123,2672,55
47165,123,640,38
47169,123,1344,1
47187,123,419,9
47189,123,268,5
48029,123,1585,48
48039,123,542,6
48041,123,208,16
48061,123,421,18
48085,123,786,22
48113,123,3899,110
48121,123,799,22
48141,123,986,22
48157,123,1133,27
48167,123,629,28
48201,123,6708,129
48215,123,340,6
48245,123,320,22
48303,123,549,44
48339,123,634,14
48341,123,363,5
48375,123,766,9
48381,123,270,3
48439,123,2503,71
48441,123,327,5
48453,123,1714,51
48471,123,269,2
48479,123,385,16
48491,123,313,10
49011,123,296,2
49035,123,2609,30
49043,123,375,0
49049,123,1021,9
50007,123,422,34
51001,123,353,5
51510,123,848,26
51013,123,1044,46
51550,123,263,7
51041,123,593,24
51059,123,4046,153
51660,123,470,15
51087,123,926,104
51107,123,881,16
51683,123,258,2
51710,123,211,3
51153,123,1900,29
51760,123,382,16
51165,123,259,1
51179,123,262,2
51810,123,413,15
53005,123,494,43
53011,123,361,21
53021,123,348,10
53033,123,6507,456
53053,123,1620,52
53057,123,345,13
53061,123,2492,108
53063,123,371,22
53073,123,311,28
53077,123,1293,48
55009,123,1272,6
55025,123,433,22
55059,123,521,13
55079,123,3147,191
55101,123,408,13
55105,123,243,7
55133,123,356,20
01017,124,300,21
01073,124,969,48
01081,124,400,28
01089,124,234,4
01095,124,342,7
01097,124,1198,62
01101,124,409,7
01117,124,327,13
01123,124,295,18
01125,124,218,2
04001,124,526,6
04005,124,527,44
04013,124,4585,168
04017,124,777,22
04019,124,1326,89
04021,124,456,13
05079,124,822,4
05119,124,550,19
06001,124,1770,63
06013,124,945,28
06019,124,633,8
06025,124,358,8
06029,124,1007,8
06037,124,25662,1229
06041,124,243,13
06053,124,225,6
06059,124,2774,52
06065,124,4180,167
06067,124,1116,43
06071,124,2182,99
06073,124,3990,150
06075,124,1632,29
06077,124,570,25
06079,124,201,1
06081,124,1272,52
06083,124,514,8
06085,124,2231,116
06095,124,271,5
06097,124,257,3
06099,124,411,14
06107,124,743,40
06111,124,566,19
08001,124,1780,68
08005,124,2706,156
08013,124,661,44
08031,124,3345,166
08035,124,526,23
08037,124,551,7
08041,124,994,75
08059,124,1405,83
08069,124,395,19
08075,124,291,1
08087,124,399,20
08123,124,1872,100
09001,124,11801,865
09003,124,6112,741
09005,124,1036,89
09007,124,707,91
09009,124,8024,565
09011,124,623,43
09013,124,461,39
09015,124,211,2
10001,124,821,30
10003,124,1903,79
10005,124,2461,68
11001,124,5016,251
12001,124,286,5
12009,124,308,8
12011,124,5312,207
12015,124,249,25
12019,124,279,18
12021,124,640,21
12031,124,1045,24
12033,124,593,13
12057,124,1281,27
12069,124,234,13
12071,124,1117,45
12073,124,233,4
12081,124,619,59
12085,124,202,6
12086,124,12774,369
12095,124,1433,34
12097,124,509,8
12099,124,3128,196
12101,124,278,8
12103,124,766,41
12105,124,523,26
12115,124,377,47
12117,124,394,8
12109,124,211,4
12111,124,257,24
12119,124,226,14
12127,124,513,26
13009,124,233,8
13015,124,325,31
13021,124,324,11
13045,124,386,14
13051,124,237,9
13057,124,491,13
13063,124,793,33
13067,124,1768,97
13077,124,230,4
13089,124,2184,53
13095,124,1536,124
13097,124,341,11
13099,124,219,20
13117,124,332,10
13121,124,2981,124
13135,124,1980,58
13137,124,343,8
13139,124,1700,23
13151,124,520,13
13153,124,242,14
13177,124,328,20
13205,124,319,31
13215,124,329,7
13217,124,208,7
13245,124,417,16
13255,124,219,10
13261,124,388,28
13293,124,230,20
15003,124,400,11
16001,124,705,17
16013,124,497,5
16027,124,258,7
17031,124,42324,1786
17043,124,3611,192
17089,124,1935,57
17091,124,358,28
17093,124,305,9
17097,124,4161,145
17119,124,365,24
17111,124,738,37
17161,124,436,9
17167,124,208,13
17163,124,537,33
17197,124,2868,165
17201,124,579,19
18003,124,624,59
18005,124,271,17
18011,124,203,26
18017,124,1295,3
18019,124,334,19
18031,124,209,31
18039,124,314,12
18043,124,204,18
18057,124,832,72
18059,124,232,13
18063,124,780,51
18081,124,715,77
18091,124,251,8
18089,124,2058,104
18095,124,448,61
18097,124,6225,385
18127,124,257,8
18145,124,252,19
18141,124,664,25
19013,124,1306,15
19049,124,537,0
19103,124,498,6
19113,124,731,47
19115,124,277,2
19127,124,603,2
19139,124,372,16
19153,124,1476,40
19163,124,241,7
19171,124,286,8
19193,124,1112,2
20055,124,550,3
20057,124,815,0
20091,124,498,42
20103,124,498,5
20111,124,248,1
20173,124,426,13
20175,124,547,0
20209,124,849,55
21059,124,228,4
21067,124,292,9
21107,124,207,23
21111,124,1403,96
21117,124,308,20
21177,124,241,4
21227,124,369,1
22005,124,644,40
22015,124,295,17
22017,124,1610,114
22019,124,455,31
22033,124,2086,153
22045,124,267,23
22047,124,476,32
22051,124,6388,371
22055,124,466,20
22057,124,669,52
22063,124,238,16
22071,124,6538,441
22073,124,770,22
22079,124,281,10
22087,124,475,20
22089,124,582,40
22093,124,250,20
22095,124,772,71
22099,124,244,18
22101,124,205,23
22103,124,1325,114
22105,124,584,23
22109,124,459,33
22117,124,285,21
23005,124,549,28
23031,124,215,7
24003,124,1967,96
24005,124,3315,147
24510,124,2328,129
24013,124,494,59
24017,124,640,50
24021,124,1011,61
24025,124,485,16
24027,124,970,20
24031,124,5177,295
24033,124,7345,277
24043,124,232,6
24045,124,473,10
25001,124,946,47
25003,124,451,36
25005,124,4019,198
25009,124,9542,499
25011,124,269,37
25013,124,4066,398
25015,124,559,36
25017,124,15370,972
25021,124,6280,550
25023,124,5507,323
25025,124,13777,588
25027,124,6288,312
26021,124,300,18
26023,124,859,16
26025,124,237,15
26049,124,1634,196
26065,124,506,13
26075,124,1272,39
26077,124,456,18
26081,124,1789,39
26087,124,221,27
26093,124,369,20
26099,124,5854,633
26115,124,311,12
26121,124,304,17
26125,124,7518,757
26139,124,275,12
26145,124,721,66
26147,124,335,21
26161,124,1213,77
26163,124,17318,1895
27003,124,281,17
27037,124,202,11
27053,124,2151,277
27105,124,940,1
27109,124,293,8
27123,124,493,34
27145,124,589,0
28033,124,298,4
28035,124,232,14
28049,124,507,8
28059,124,267,7
28075,124,380,26
28079,124,233,2
28089,124,272,9
28099,124,214,4
28123,124,358,2
29021,124,229,1
29095,124,342,14
29099,124,271,8
29183,124,612,41
29189,124,3325,177
29510,124,1304,70
31001,124,203,4
31043,124,980,2
31047,124,543,3
31055,124,879,16
31079,124,1256,28
31109,124,330,1
31151,124,212,0
32003,124,4274,218
32031,124,977,33
33011,124,1109,41
33015,124,862,28
34001,124,1075,49
34003,124,16185,1210
34005,124,3043,149
34007,124,3973,163
34009,124,344,24
34011,124,881,17
34013,124,14521,1282
34015,124,1384,51
34017,124,15769,845
34019,124,661,37
34021,124,4504,255
34023,124,12597,639
34025,124,6290,382
34027,124,5517,449
34029,124,6871,440
34031,124,13364,632
34033,124,270,13
34035,124,3703,295
34037,124,969,115
34039,124,13225,738
34041,124,957,86
35001,124,920,40
35031,124,1144,21
35045,124,736,57
35043,124,416,19
36001,124,1258,61
36007,124,327,18
36021,124,209,17
36027,124,3086,76
36029,124,3710,250
36055,124,1566,96
36059,124,36780,2194
36063,124,474,14
36065,124,489,16
36067,124,952,42
36071,124,8982,250
36079,124,1013,47
36083,124,322,23
36087,124,12025,378
36091,124,363,3
36093,124,527,25
36101,124,218,11
36103,124,34855,1309
36105,124,951,13
36111,124,1341,11
36119,124,29884,1203
37025,124,313,13
37037,124,378,9
37051,124,276,8
37063,124,767,24
37067,124,267,5
37081,124,439,31
37089,124,201,21
37119,124,1724,51
37135,124,226,18
37151,124,238,3
37155,124,201,6
37159,124,388,25
37179,124,263,12
37183,124,874,19
37191,124,677,11
38017,124,605,18
38035,124,267,0
39017,124,328,7
39029,124,278,24
39035,124,2338,120
39049,124,2905,79
39061,124,1380,80
39093,124,490,35
39095,124,1376,119
39099,124,937,83
39101,124,2329,4
39113,124,316,10
39129,124,1729,22
39133,124,247,41
39151,124,398,53
39153,124,701,58
39155,124,331,31
40027,124,432,29
40109,124,838,33
40139,124,201,2
40143,124,628,34
40147,124,273,23
41005,124,225,7
41047,124,544,19
41051,124,739,46
41067,124,516,11
42003,124,1345,102
42007,124,435,68
42011,124,2886,118
42017,124,3319,240
42029,124,1546,117
42037,124,291,14
42041,124,373,18
42043,124,634,28
42045,124,4173,255
42055,124,351,10
42069,124,999,86
42071,124,1936,191
42075,124,735,10
42077,124,2924,83
42079,124,2240,97
42089,124,1172,55
42091,124,4552,381
42095,124,2214,94
42101,124,15854,727
42103,124,405,16
42107,124,395,7
42129,124,401,30
42133,124,679,13
44003,124,697,25
44007,124,7028,265
44009,124,356,25
45013,124,270,11
45019,124,457,7
45027,124,229,22
45041,124,336,16
45045,124,757,40
45051,124,226,17
45055,124,245,10
45063,124,420,17
45079,124,964,40
45083,124,308,12
45085,124,251,12
45091,124,221,3
46099,124,2142,16
47007,124,598,0
47037,124,3026,28
47093,124,243,5
47149,124,579,11
47157,124,2815,55
47165,124,653,38
47169,124,1346,1
47187,124,427,9
47189,124,273,5
48029,124,1625,48
48039,124,551,6
48041,124,208,16
48061,124,432,18
48085,124,791,22
48113,124,4133,111
48121,124,803,22
48141,124,998,22
48157,124,1183,28
48167,124,636,28
48201,124,6838,133
48215,124,341,6
48245,124,324,22
48303,124,553,44
48339,124,634,14
48341,124,399,6
48375,124,818,9
48381,124,279,3
48439,124,2584,75
48441,124,348,5
48453,124,1756,52
48471,124,298,2
48479,124,391,16
48491,124,323,10
49011,124,300,2
49035,124,2707,31
49043,124,376,0
49049,124,1073,9
50007,124,423,36
51001,124,400,6
51510,124,899,26
51013,124,1106,46
51550,124,279,9
51041,124,601,24
51059,124,4340,184
51660,124,478,16
51087,124,954,105
51107,124,931,16
51683,124,266,1
51710,124,221,4
51153,124,2026,30
51760,124,403,16
51165,124,265,1
51179,124,271,2
51810,124,413,15
53005,124,518,44
53011,124,361,21
53021,124,363,11
53033,124,6620,461
53053,124,1640,52
53057,124,354,13
53061,124,2737,108
53063,124,373,22
53073,124,316,28
53077,124,1411,48
55009,124,1358,6
55025,124,436,22
55059,124,534,14
55079,124,3244,195
55101,124,435,13
55105,124,262,7
55133,124,360,20
01017,125,302,21
01073,125,992,48
01081,125,403,28
01089,125,237,4
01095,125,355,7
01097,125,1222,66
01101,125,438,8
01117,125,328,13
01123,125,298,19
01125,125,237,2
04001,125,549,6
04005,125,540,44
