name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250,F251,F252,F253,F254,F255,F256,F257,F258,F259,F260,F261,F262,F263,F264,F265,F266,F267,F268,F269
ruger-92.slip.uiuc.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,5832,54,0,0,195,195,195,0,195,7414875,585,42367.929428,0,8678,8678,32998,0,81920,5968731176960,98994,0,0,18,18,18,0,18,34012224,108,0,0,195,195,195,0,195,54980371265625,1170,6142.373985,0,11853,1713,5150.833333,0,14176,319511428556296945664,30905,0,0,18,18,18,0,18,18,18,0,0,195,195,195,0,195,195,195,0,0,786,786,786,0,786,786,786,0,0,18,18,18,0,18,5832,54,0,0,195,195,195,0,195,7414875,585,39799.56104,0,11853,14176,35983,0,81920,13764864245760,107949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,18,0,18,198359290368,162,0,0,195,195,195,0,195,407672580388201168896,1755,25810.986182,0,8678,8396,14433.222222,0,81920,1907077825018997250225013964931072,129899,0,0,18,18,18,0,18,198359290368,162,0,0,195,195,195,0,195,407672580388201168896,1755,25810.986182,0,8678,8396,14433.222222,0,81920,1907077825018997250225013964931072,129899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
s109n198.csun.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,8,8,0,0,200,200,200,0,200,200,200,0,0,1602,1602,1602,0,1602,1602,1602,0,0,8,8,8,0,8,4096,32,0,0,200,200,200,0,200,1600000000,800,13134.676734,0,9630,9630,10116.75,0,28847,262891155093840,40467,0,0,8,8,8,0,8,8,8,0,0,200,200,200,0,200,200,200,0,0,786,786,786,0,786,786,786,0,0,8,8,8,0,8,8,8,0,0,200,200,200,0,200,200,200,0,0,28847,28847,28847,0,28847,28847,28847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,32768,40,0,0,200,200,200,0,200,320000000000,1000,11995.415508,0,1602,1602,8413.8,0,28847,421151630460331648,42069,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,8,8,0,8,32768,40,0,0,200,200,200,0,200,320000000000,1000,11995.415508,0,1602,1602,8413.8,0,28847,421151630460331648,42069
s254n054ppp35.csun.edu,0.707107,0,0,1,0.5,0,1,0,1,0,0,241,241,241,0,241,58081,482,469986.30029,0,456893,1121554,789223.5,0,1121554,512430171722,1578447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,241,241,241,0,241,58081,482,2119.199023,0,4745,4745,3246.5,0,4745,8294260,6493,0,0,0,0,0,0,0,0,0,0,0,241,241,241,0,241,3373402561,964,21608.24797,0,786,8083,14031.5,0,46053,352273146215256,56126,0,0,0,0,0,0,0,0,0,0,0,241,241,241,0,241,241,241,0,0,786,786,786,0,786,786,786,0.57735,0,0,0,0.333333,0,1,0,1,0,0,241,241,241,0,241,13997521,723,542719.410549,0,46053,456893,541500,0,1121554,23598946698313264,1624500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.353553,0,0,0,0.125,0,1,0,1,0,0,241,241,241,0,241,11379844838561357824,1928,402174.666738,0,4745,8083,205133.25,0,1121554,1497241568775743819095671190847488,1641066,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.353553,0,0,0,0.125,0,1,0,1,0,0,241,241,241,0,241,11379844838561357824,1928,402174.666738,0,4745,8083,205133.25,0,1121554,1497241568775743819095671190847488,1641066
sallen.nexus.olemiss.edu,0,0,14,14,14,0,14,7529536,84,0,0,186,186,186,0,186,41407371740736,1116,7055.908295,0,509,515,3291.333333,0,17688,0,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,14,14,0,0,186,186,186,0,186,186,186,0,0,49152,49152,49152,0,49152,49152,49152,0,0,14,14,14,0,14,537824,70,0,0,186,186,186,0,186,222620278176,930,230.432203,0,509,509,412,0,527,0,2060,0,0,14,14,14,0,14,196,28,0,0,186,186,186,0,186,34596,372,22248.407763,0,17688,49152,33420,0,49152,869400576,66840,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,105413504,98,0,0,186,186,186,0,186,7701771143776896,1302,18491.767118,0,509,515,9842.857143,0,49152,0,68900,0,0,14,14,14,0,14,105413504,98,0,0,186,186,186,0,186,7701771143776896,1302,18491.767118,0,509,515,9842.857143,0,49152,0,68900,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
sanpete.et.byu.edu,0,0,10,10,10,0,10,1000000,60,0,0,192,192,192,0,192,50096498540544,1152,7055.908295,0,509,515,3291.333333,0,17688,0,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,100000,50,0,0,192,192,192,0,192,260919263232,960,230.432203,0,509,509,412,0,527,0,2060,0,0,10,10,10,0,10,10,10,0,0,192,192,192,0,192,192,192,0,0,17688,17688,17688,0,17688,17688,17688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,1000000,60,0,0,192,192,192,0,192,50096498540544,1152,7055.908295,0,509,515,3291.333333,0,17688,0,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,10,0,10,1000000,60,0,0,192,192,192,0,192,50096498540544,1152,7055.908295,0,509,515,3291.333333,0,17688,0,19748
science-itc-mac-01.uoregon.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,196,28,0,0,183,183,183,0,183,33489,366,10504.778341,0,18114,18114,10686,0,18114,59015412,21372,0,0,14,14,14,0,14,537824,70,0,0,183,183,183,0,183,205236901143,915,6779.527211,0,12859,4209,8379.8,0,18149,10879669235947606016,41899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,2744,42,0,0,183,183,183,0,183,6128487,549,3044.129596,0,18114,18114,16374,0,18149,4227408928974,49122,0,0,14,14,14,0,14,105413504,98,0,0,183,183,183,0,183,6873178582377927,1281,7092.20541,0,18114,4209,9038.714286,0,18149,642068162383173150151016448,63271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,14,14,0,14,105413504,98,0,0,183,183,183,0,183,6873178582377927,1281,7092.20541,0,18114,4209,9038.714286,0,18149,642068162383173150151016448,63271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
scotton.updc.louisville.edu,1.414214,0,11,11,10,0,11,99,20,24.041631,0,186,220,203,0,220,40920,406,486.489465,0,3985,4673,4329,0,4673,18621905,8658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.095445,0,11,11,10,0,11,970299,60,18.622567,0,186,220,203,0,220,68518346688000,1218,21861.382046,0,786,1204,15057.166667,0,46053,1662527319132080701440,90343,1.414214,0,11,11,10,0,11,99,20,24.041631,0,186,220,203,0,220,40920,406,0,0,786,786,786,0,786,617796,1572,1.414214,0,11,11,10,0,11,99,20,24.041631,0,186,220,203,0,220,40920,406,4060.914244,0,40310,46053,43181.5,0,46053,1856396430,86363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.069045,0,11,11,10,0,11,96059601,80,18.173764,0,186,220,203,0,220,2803770746472960000,1624,19132.90784,0,786,3985,12375.125,0,46053,30959425796782283365971656704,99001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.069045,0,11,11,10,0,11,96059601,80,18.173764,0,186,220,203,0,220,2803770746472960000,1624,19132.90784,0,786,3985,12375.125,0,46053,30959425796782283365971656704,99001
serss0.fiu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.414214,0,18,20,19,0,20,360,38,38.890873,0,186,241,213.5,0,241,44826,427,12594.985986,0,32252,32252,23346,0,32252,465718880,46692,6.024948,0,20,20,15.6,0,20,648000,78,31.767908,0,241,241,217.8,0,241,468762980769,1089,5035.695116,0,786,3635,4610.4,0,13218,191380692376727296,23052,0,0,9,9,9,0,9,9,9,0,0,183,183,183,0,183,183,183,0,0,786,786,786,0,786,786,786,1.154701,0,20,20,19.333333,0,20,7200,58,31.754265,0,241,241,222.666667,0,241,10803066,668,10654.058569,0,32252,14440,19970,0,32252,6155872155840,59910,0,0,9,9,9,0,9,81,18,0,0,183,183,183,0,183,33489,366,295.570635,0,786,1204,995,0,1204,946344,1990,0.894427,0,20,20,19.6,0,20,2880000,98,24.596748,0,241,241,230,0,241,627452876346,1150,11578.305476,0,32252,13218,13550.8,0,32252,94183089560787582976,67754,0.894427,0,20,20,19.6,0,20,2880000,98,24.596748,0,241,241,230,0,241,627452876346,1150,11578.305476,0,32252,13218,13550.8,0,32252,94183089560787582976,67754,0,0,9,9,9,0,9,81,18,0,0,183,183,183,0,183,33489,366,295.570635,0,786,1204,995,0,1204,946344,1990
seti.stsci.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,9,9,0,0,191,191,191,0,191,191,191,0,0,8678,8678,8678,0,8678,8678,8678,0,0,9,9,9,0,9,729,27,0,0,191,191,191,0,191,6967871,573,6272.352217,0,11853,1204,4614.333333,0,11853,11217015432,13843,0,0,9,9,9,0,9,9,9,0,0,191,191,191,0,191,191,191,0,0,786,786,786,0,786,786,786,0,0,9,9,9,0,9,9,9,0,0,191,191,191,0,191,191,191,0,0,11853,11853,11853,0,11853,11853,11853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,6561,36,0,0,191,191,191,0,191,1330863361,764,5509.68374,0,8678,8678,5630.25,0,11853,97341259918896,22521,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,6561,36,0,0,191,191,191,0,191,1330863361,764,5509.68374,0,8678,8678,5630.25,0,11853,97341259918896,22521
shm-p40-3.urh.uiuc.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,21,21,0,0,195,195,195,0,195,195,195,0,0,41397,41397,41397,0,41397,41397,41397,0,0,21,21,21,0,21,9261,63,0,0,195,195,195,0,195,7414875,585,4197.345034,0,11175,4209,6339.666667,0,11175,170974315125,19019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,441,42,0,0,195,195,195,0,195,38025,390,21370.181141,0,11175,41397,26286,0,41397,462611475,52572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,194481,84,0,0,195,195,195,0,195,1445900625,780,17860.551279,0,11175,11175,15104,0,41397,7077823723229625,60416,0,0,21,21,21,0,21,194481,84,0,0,195,195,195,0,195,1445900625,780,17860.551279,0,11175,11175,15104,0,41397,7077823723229625,60416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slc5.vet.utk.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,4096,48,0,0,195,195,195,0,195,7414875,585,14028.661103,0,36902,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,4096,48,0,0,195,195,195,0,195,7414875,585,14028.661103,0,36902,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,4096,48,0,0,195,195,195,0,195,7414875,585,14028.661103,0,36902,36902,40262.333333,0,55666,57967095390308,120787,0,0,16,16,16,0,16,4096,48,0,0,195,195,195,0,195,7414875,585,14028.661103,0,36902,36902,40262.333333,0,55666,57967095390308,120787,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-20-12.ots.utexas.edu,0,0,20,20,20,0,20,20,20,0,0,200,200,200,0,200,200,200,0,0,4324,4324,4324,0,4324,4324,4324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,20,20,0,0,200,200,200,0,200,200,200,0,0,15695,15695,15695,0,15695,15695,15695,0,0,20,20,20,0,20,64000000,120,0,0,200,200,200,0,200,64000000000000,1200,18270.806099,0,5026,1713,9412.5,0,46573,445103599324620455936,56475,0,0,20,20,20,0,20,20,20,0,0,200,200,200,0,200,200,200,0,0,786,786,786,0,786,786,786,0,0,20,20,20,0,20,400,40,0,0,200,200,200,0,200,40000,400,21834.043189,0,15695,46573,31134,0,46573,730963235,62268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20,20,20,0,20,25600000000,160,0,0,200,200,200,0,200,2560000000000000000,1600,15740.285945,0,15695,4324,9561.75,0,46573,30207035886813243763329073152,76494,0,0,20,20,20,0,20,25600000000,160,0,0,200,200,200,0,200,2560000000000000000,1600,15740.285945,0,15695,4324,9561.75,0,46573,30207035886813243763329073152,76494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-31-6.ots.utexas.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,22,22,0,0,238,238,238,0,238,238,238,0,0,9630,9630,9630,0,9630,9630,9630,0,0,22,22,22,0,22,2494357888,154,0,0,238,238,238,0,238,43255237347640192,1666,9493.867239,0,4441,1204,6500.142857,0,25218,102462009393377846493184,45501,0,0,22,22,22,0,22,10648,66,0,0,238,238,238,0,238,13481272,714,223.421127,0,363,363,422,0,669,56826198,1266,0,0,22,22,22,0,22,484,44,0,0,238,238,238,0,238,56644,476,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,22,22,22,0,22,54875873536,176,0,0,238,238,238,0,238,10294746488738365440,1904,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,22,22,22,0,22,54875873536,176,0,0,238,238,238,0,238,10294746488738365440,1904,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-43-9.ots.utexas.edu,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,20736,48,0,0,204,204,204,0,204,1731891456,816,8.485281,0,509,515,515,0,527,70315878805,2060,0,0,12,12,12,0,12,12,12,0,0,204,204,204,0,204,204,204,0,0,17688,17688,17688,0,17688,17688,17688,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748,0,0,12,12,12,0,12,248832,60,0,0,204,204,204,0,204,353305857024,1020,7680.002591,0,509,515,3949.6,0,17688,1243747264302840,19748
slip-48-14.ots.utexas.edu,0,0,16,16,16,0,16,16,16,0,0,243,243,243,0,243,243,243,0,0,7089,7089,7089,0,7089,7089,7089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,1048576,80,0,0,243,243,243,0,243,847288609443,1215,0,0,0,0,0,0,0,0,0,0,0,16,16,16,0,16,1048576,80,0,0,243,243,243,0,243,847288609443,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16,16,16,0,16,16777216,96,0,0,243,243,243,0,243,205891132094649,1458,2894.072131,0,0,0,1181.5,0,7089,0,7089,0,0,16,16,16,0,16,16777216,96,0,0,243,243,243,0,243,205891132094649,1458,2894.072131,0,0,0,1181.5,0,7089,0,7089,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip-b-13.ots.utexas.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,3,3,3,0,0,187,187,187,0,187,187,187,0,0,9867,9867,9867,0,9867,9867,9867,0,0,3,3,3,0,3,6561,24,0,0,187,187,187,0,187,1495315559180183552,1496,8971.672355,0,25218,1414,5864.375,0,25218,144881281282236283531296768,46915,0,0,3,3,3,0,3,27,9,0,0,187,187,187,0,187,6539203,561,223.421127,0,363,363,422,0,669,56826198,1266,0,0,3,3,3,0,3,9,6,0,0,187,187,187,0,187,34969,374,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,3,19683,27,0,0,187,187,187,0,187,279624009566694309888,1683,8497.626352,0,9867,1414,6309.111111,0,25218,1429543602411825436644419305472,56782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,0,3,19683,27,0,0,187,187,187,0,187,279624009566694309888,1683,8497.626352,0,9867,1414,6309.111111,0,25218,1429543602411825436644419305472,56782
slip1-54.acs.ohio-state.edu,0,0,21,21,21,0,21,441,42,0,0,183,183,183,0,183,33489,366,545.179328,0,3985,3985,3599.5,0,3985,12807790,7199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,21,21,0,0,183,183,183,0,183,183,183,0,0,2489,2489,2489,0,2489,2489,2489,0,0,21,21,21,0,21,85766121,126,0,0,183,183,183,0,183,37558352909169,1098,24993.302228,0,40310,3635,17749.666667,0,58026,20413118053919513116672,106498,0,0,21,21,21,0,21,21,21,0,0,183,183,183,0,183,183,183,0,0,786,786,786,0,786,786,786,0,0,21,21,21,0,21,441,42,0,0,183,183,183,0,183,33489,366,12527.103736,0,40310,58026,49168,0,58026,2339028060,98336,0,0,21,21,21,0,21,794280046581,189,0,0,183,183,183,0,183,230175877545254387712,1647,21053.875244,0,3985,3214,12909.555556,0,58026,650741406977446608334410611687424,116186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21,21,21,0,21,794280046581,189,0,0,183,183,183,0,183,230175877545254387712,1647,21053.875244,0,3985,3214,12909.555556,0,58026,650741406977446608334410611687424,116186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
slip11.cs.fsu.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,12,12,0,0,239,239,239,0,239,239,239,0,0,7089,7089,7089,0,7089,7089,7089,0,0,12,12,12,0,12,248832,60,0,0,239,239,239,0,239,779811265199,1195,2404.313478,0,5866,669,1583.6,0,5866,262007187289848,7918,0,0,12,12,12,0,12,20736,48,0,0,239,239,239,0,239,3262808641,956,257.685855,0,786,669,513,0,786,44665391628,2052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,2985984,72,0,0,239,239,239,0,239,186374892382561,1434,3110.651084,0,7089,786,2501.166667,0,7089,1857368950697732352,15007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,12,12,0,12,2985984,72,0,0,239,239,239,0,239,186374892382561,1434,3110.651084,0,7089,786,2501.166667,0,7089,1857368950697732352,15007,0,0,12,12,12,0,12,2985984,72,0,0,239,239,239,0,239,186374892382561,1434,3110.651084,0,7089,786,2501.166667,0,7089,1857368950697732352,15007
slip124x.slip.colostate.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,9,9,0,0,240,240,240,0,240,240,240,0,0,9630,9630,9630,0,9630,9630,9630,0,0,9,9,9,0,9,4782969,63,0,0,240,240,240,0,240,45864714240000000,1680,9493.867239,0,25218,1204,6500.142857,0,25218,102462009393377846493184,45501,0,0,9,9,9,0,9,729,27,0,0,240,240,240,0,240,13824000,720,223.421127,0,363,363,422,0,669,56826198,1266,0,0,9,9,9,0,9,81,18,0,0,240,240,240,0,240,57600,480,8376.38693,0,25218,25218,19295,0,25218,337215096,38590,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,43046721,72,0,0,240,240,240,0,240,11007531417600000000,1920,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,9,9,0,9,43046721,72,0,0,240,240,240,0,240,11007531417600000000,1920,8858.995395,0,9630,4441,6891.375,0,25218,986709150458228601599819776,55131
slip151x.slip.colostate.edu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,289,34,0,0,230,230,230,0,230,52900,460,2346.887407,0,8677,11996,10336.5,0,11996,104089292,20673,0,0,17,17,17,0,17,24137569,102,0,0,230,230,230,0,230,148035889000000,1380,4681.886742,0,11853,1713,4135.333333,0,11853,182181918525715873792,24812,0,0,17,17,17,0,17,17,17,0,0,230,230,230,0,230,230,230,0,0,786,786,786,0,786,786,786,0,0,17,17,17,0,17,289,34,0,0,230,230,230,0,230,52900,460,101.11627,0,11853,11996,11924.5,0,11996,142188588,23849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,17,17,17,0,17,6975757441,136,0,0,230,230,230,0,230,7831098528099999744,1840,4968.326822,0,8677,8083,5685.625,0,11996,18963186914543445320071643136,45485,0,0,17,17,17,0,17,6975757441,136,0,0,230,230,230,0,230,7831098528099999744,1840,4968.326822,0,8677,8083,5685.625,0,11996,18963186914543445320071643136,45485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
