name,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
cisco-slip102.acc.virginia.edu,797420474676192542462821489803932666084069866431068513627511446102257196165758942445568,7357,10901.657895,8620299490625635439842961480163879512163183810022654441167811815961086340327033321487111706612505889249156546067864964468529502548024885248,414263,38,38,38,38,38
cisco-slip11.acc.virginia.edu,289254654976,980,1568.4,0,7842,5,5,5,5,5
cisco-slip114.acc.virginia.edu,174829462449794879114661153822943537077222163403464394033192707248904766226432,6358,2324.382353,0,79029,34,34,34,34,34
cisco-slip116.acc.virginia.edu,92831895474712156642934702498176721213454209817761546240,5160,8454.833333,3172171373533326874402590415918000790746644654696198918344026998302652202221568,202916,24,24,24,24,24
cisco-slip13.acc.virginia.edu,886493922269141749740005346946602084349041962598643770461564296323137536,6496,17835.548387,0,552902,31,31,31,31,31
cisco-slip14.acc.virginia.edu,261540766930809217545399121860263691518865111393649239961163320829675968583958528,7884,5522.823529,0,187776,34,34,34,34,34
cisco-slip21.acc.virginia.edu,117159856552574555857332770428451555829915368584659566276986728555216896,6080,6812.741935,0,211195,31,31,31,31,31
cisco-slip23.acc.virginia.edu,2846677664508022358016,2178,7679.333333,2515728257295709214208335957458944,69114,9,9,9,9,9
cisco-slip24.acc.virginia.edu,717897987691852578422784,2430,5771.4,27322176599251085833767292994192408576,57714,10,10,10,10,10
cisco-slip25.acc.virginia.edu,194,194,3585,3585,3585,1,1,1,1,1
cisco-slip3.acc.virginia.edu,902436039641232310272,1917,6309,1429398721130543071958545727488,56781,9,9,9,9,9
cisco-slip30.acc.virginia.edu,5291748477192613715938800518477620276757528576,3866,9583.45,0,191669,20,20,20,20,20
cisco-slip31.acc.virginia.edu,366481486582086092162536046592,2444,6289.307692,4732047860340233852598827578770260274184192,81761,13,13,13,13,13
cisco-slip34.acc.virginia.edu,83668255425284800512000,1960,12820.2,0,128202,10,10,10,10,10
cisco-slip35.acc.virginia.edu,33856,368,7074,50041476,14148,2,2,2,2,2
cisco-slip4.acc.virginia.edu,10998619000807424,1370,2653.428571,6641760364455556808704,18574,7,7,7,7,7
cisco-slip42.acc.virginia.edu,280467686464,974,41986,3194137342512302391296,209930,5,5,5,5,5
cisco-slip44.acc.virginia.edu,2969126756494165428356950458986374627328,3572,5712.882353,83301369634976356928021569045957257133473538233266601984,97119,17,17,17,17,17
cisco-slip47.acc.virginia.edu,147808829414345929288438870926895874048,3888,2778.9375,3048408401540624144408861356179520655949357677281280,44463,16,16,16,16,16
cisco-slip48.acc.virginia.edu,31403651714183943130481426432,2844,2501.166667,3449819419015995787492961516664127488,30014,12,12,12,12,12
cisco-slip5.acc.virginia.edu,3486784401,972,4895,462498272450937,19580,4,4,4,4,4
cisco-slip50.acc.virginia.edu,1171350625,740,2795.25,35208561519180,11181,4,4,4,4,4
cisco-slip54.acc.virginia.edu,5718996735779161319227435217048474945907220272274636064505141508155136540672,6524,8555.69697,0,282338,33,33,33,33,33
cisco-slip69.acc.virginia.edu,6644672,564,68875.666667,7270046253045,206627,3,3,3,3,3
cisco-slip7.acc.virginia.edu,222,222,27063,27063,27063,1,1,1,1,1
cisco-slip70.acc.virginia.edu,242,242,3871,3871,3871,1,1,1,1,1
cisco-slip73.acc.virginia.edu,1766100625,820,9814.75,3650689536892860,39259,4,4,4,4,4
cisco-slip81.acc.virginia.edu,83668255425284800512000,1960,2337.8,0,23378,10,10,10,10,10
cisco-slip82.acc.virginia.edu,168425239515625,1410,16884.333333,5543648975217752165842944,101306,6,6,6,6,6
cisco-slip87.acc.virginia.edu,13254776280841400,1407,28807.285714,0,201651,7,7,7,7,7
cisco-slip88.acc.virginia.edu,37636,388,3057.5,9118386,6115,2,2,2,2,2
cisco-slip89.acc.virginia.edu,41083846412676946253966723566541163129862880885560026526444726257106392306417664,7484,4620.735294,0,157105,34,34,34,34,34
cisco-slip92.acc.virginia.edu,6539203,561,3907.666667,57942441960,11723,3,3,3,3,3
cisco-ts2-line107.uoregon.edu,1146228736,736,11571.25,152016299660400,46285,4,4,4,4,4
cisco-ts2-line115.uoregon.edu,643634300000,1150,26144.8,0,130724,5,5,5,5,5
cisco-ts2-line3.uoregon.edu,353305857024,1020,6033.6,290692502147728768,30168,5,5,5,5,5
cisco-ts2-line54.uoregon.edu,1310720000000000079780094211165406625792,3400,7785.529412,1788201447708272906187832659839193003517269085532061654056960,132354,17,17,17,17,17
cisco-ts2-line66.uoregon.edu,1310720000000000079780094211165406625792,3400,3889.529412,731027584133696302994818292276482154093838252667031257088,66122,17,17,17,17,17
cisco-ts2-line76.uoregon.edu,5194718390528185680923721728,2448,21787.333333,0,261448,12,12,12,12,12
cisco-ts5-line13.uoregon.edu,189,189,7634,7634,7634,1,1,1,1,1
cisco-ts5-line14.uoregon.edu,33489,366,46064,645027196,92128,2,2,2,2,2
cisco-ts5-line23.uoregon.edu,258145266804692098808106975232,2379,9065.230769,224750451782935528899548862166055716259142565888,117848,13,13,13,13,13
cisco-ts5-line31.uoregon.edu,513376841719862863965249737850880,3038,45156.642857,76375968895227990562817456169758875226084651376312320,632193,14,14,14,14,14
cisco-ts5-line34.uoregon.edu,34230926423764502941263758008914841715538615602321734647814675607950341186427907434962732850201930955142290423450490150886715234516141160267776,11529,9453.952381,0,595599,63,63,63,63,63
cisco-ts5-line36.uoregon.edu,701583371424,1170,4833.8,234579954595886912,24169,5,5,5,5,5
cisco-ts5-line4.uoregon.edu,879572642428399100733905363655191966460674048,4408,6995.052632,0,132906,19,19,19,19,19
cisco-ts5-line40.uoregon.edu,184,184,7634,7634,7634,1,1,1,1,1
cisco-ts5-line41.uoregon.edu,49886448744725636575094571532288,2572,11871.285714,11039970560929405302462870075568581227894989312229376,166198,14,14,14,14,14
cisco-ts5-line5.uoregon.edu,397397175109555539084767153981142080512569007098822656,4924,11556.043478,0,265789,23,23,23,23,23
cisco-ts5-line52.uoregon.edu,5085484981095587580468142564241422942208,3701,7184.941176,435337580983871771572219001325852121986898611751299842048,122144,17,17,17,17,17
cisco-ts5-line7.uoregon.edu,450960433008657849481208874926080,3010,5852.357143,5348438035593277288371605665681686067032233082880,81933,14,14,14,14,14
cisco-ts6-line1.uoregon.edu,258145266804692098808106975232,2379,4527.230769,102861819307874076762238506161058797846528,58854,13,13,13,13,13
ciscots1-11.csusm.edu,8365427,609,1823.666667,1767797316,5471,3,3,3,3,3
ciscots1-13.csusm.edu,140478247931904,1368,2508.166667,1868373252563906048,15049,6,6,6,6,6
ciscots1-4.csusm.edu,218,218,3626,3626,3626,1,1,1,1,1
ciscots1-6.csusm.edu,474577691666556409658358868300107872661846097920,4840,6786.25,419980794274748411700341498297082277873471163884622396495426301823287296,135725,20,20,20,20,20
ciscots1-7.csusm.edu,206,206,27063,27063,27063,1,1,1,1,1
ciscots2-4.csusm.edu,205891132094649,1458,3291.333333,0,19748,6,6,6,6,6
ciscots2-5.csusm.edu,836645555936558845125039400098324234752917885339631058157568,5249,9346.384615,74013143996278660217697122573768560117849687792843127892393072089483683190608668453020751970172928,243006,26,26,26,26,26
ciscots2-6.csusm.edu,1416468496,776,13202.5,187182613988664,52810,4,4,4,4,4
cismac4.cis.drexel.edu,17446453280236923257096889719686931787066408529977002688512,5367,7923.72,8240562731584165023517261155670664749602028545904088370191403445761821164183446618112,198093,25,25,25,25,25
cismac8.cis.drexel.edu,456728412180230945978004879632984393912019543130112,4423,9695.181818,0,213294,22,22,22,22,22
cit1.citadel.edu,28263120233950000562831360,2268,8109.818182,0,89208,11,11,11,11,11
cit2.citadel.edu,85346375850796223991644160,2512,17215.363636,818238790721943362083358993529436664496128,189369,11,11,11,11,11
citabra.uark.edu,981626195189146583040,1935,6309,1429398721130543071958545727488,56781,9,9,9,9,9
citation.ksu.ksu.edu,247822700520261393808305351032832,2884,8800.142857,2786823528018978500191542176283799726370142581424128,123202,14,14,14,14,14
citcs.citadel.edu,612979098039,1139,3495.6,149068074063996064,17478,5,5,5,5,5
citd308a-3.nasa.okstate.edu,113113305642107337179136,2020,97684.9,0,976849,10,10,10,10,10
cithe202.cithep.caltech.edu,126324651851776,1344,22132,2389183799502564942151680,132792,6,6,6,6,6
citi0211.uncg.edu,33856,368,44543,354826353,89086,2,2,2,2,2
citl2.eecom.gatech.edu,14054552570959190393094144,2126,12110.272727,0,133213,11,11,11,11,11
cityroom1.isps.yale.edu,6967871,573,30926.333333,97282530576,92779,3,3,3,3,3
cityroom2.isps.yale.edu,1330863361,764,630.75,136055532030,2523,4,4,4,4,4
civic.arl.psu.edu,2798410000,920,16788.25,152565553488348,67153,4,4,4,4,4
civil27.engr.utk.edu,10485760000000000318542738543873797013637169152,4000,7987.05,0,159741,20,20,20,20,20
civlab9.civil.mtu.edu,279624009566694309888,1683,12524.888889,9879695858484561635853905483005952,112724,9,9,9,9,9
civlmac12.cc.purdue.edu,13839818640542834052038656,2123,5234,1638048144861565876435107717316608000,57574,11,11,11,11,11
civlpc5.cc.purdue.edu,55225,470,6476.5,41572342,12953,2,2,2,2,2
civy2.eng.fsu.edu,2553152137535527682055681533315085500416,3536,29667.117647,2298198766546020087102581414238416188624066127529200471453927997440,504341,17,17,17,17,17
cjc5.cit.cornell.edu,732082482176,1180,2585,47072493570199104,12925,5,5,5,5,5
cjoseph.st.semo.edu,2385443281,884,5630,97330042903464,22520,4,4,4,4,4
ckatz.hip.berkeley.edu,230175877545254387712,1647,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
ckerk.tamu.edu,826665039289615915899559084032,2610,10994.384615,413684690947317379839656804504179389684091191296,142927,13,13,13,13,13
cl-ashavers.unl.edu,1445900625,780,9704.25,3563730883341090,38817,4,4,4,4,4
cl-nthorson.unl.edu,23481286212560575444045294513588346552320,4029,10505.352941,109698350584910155926528643697501151936767850964847899443200,178591,17,17,17,17,17
cl06.cnde.iastate.edu,119254759884025953654991837825078397581478075740166258405741781242085376,7020,15486.2,10731622988955614875092808851097145376150635017587423296552378221269776325827195270407537389637722096720150528,464586,30,30,30,30,30
cl07.bc.edu,34596,372,3922,15299715,7844,2,2,2,2,2
cl08.cnde.iastate.edu,2090628617375390720,1560,4715.75,4135847012567806655412043776,37726,8,8,8,8,8
cl202038.callutheran.edu,38809,394,1047.5,1072764,2095,2,2,2,2,2
cl202039.callutheran.edu,254194901951,955,45015.8,3307898649835838464,225079,5,5,5,5,5
cl205038.callutheran.edu,36481,382,1047.5,1072764,2095,2,2,2,2,2
cla_pc16.utsi.edu,586915027320129597240469853486273138217486845668025292961315574771424244791712092827368560280788173946821010010021806016596540114599936,12239,9928.551724,72357881945994142139954498543269822183687119904531245397917418573530624077542314311574688048732574285011926792901306049593388432315736564367584246015834050469807370985636994213872174221129156489726787458170880,575856,58,58,58,58,58
cla_pc20.utsi.edu,10503459,657,35669.666667,112547962296,107009,3,3,3,3,3
clabpc19.acs.uci.edu,40344505040107962992733192192,2904,3376.166667,400774279170201173906822424720048128,40514,12,12,12,12,12
clalf1.mps.ohio-state.edu,199,199,78588,78588,78588,1,1,1,1,1
clam.rutgers.edu,243,243,17688,17688,17688,1,1,1,1,1
clappier.museum.upenn.edu,467720830711624105984,1782,6309.111111,1429543602411825436644419305472,56782,9,9,9,9,9
clare.hip.berkeley.edu,7861409907565910540271801597952,3094,5064.461538,55897723015991337304047310315270318082490368,65838,13,13,13,13,13
clark.chem.nwu.edu,74066698251691499022967023599616,2646,14527.857143,26939995702968917348447670807587996688762567040958464,203390,14,14,14,14,14
clark.edu,6614541047773568,1274,5348,0,37436,7,7,7,7,7
clarke.milfld.usu.edu,1538069472247945363456,2034,4469.333333,48202140780829506944582851493888,40224,9,9,9,9,9
class3.eng.ohio-state.edu,39601,398,1949,956005,3898,2,2,2,2,2
class4.lib.utmem.edu,2006383000160502016,1552,45808.25,467733740325729862596113320640512,366466,8,8,8,8,8
class8.lib.utmem.edu,29392252419008089316148549599791727318663168,3686,4809.157895,138110056505571707844781748250687766119382672195871143576016519168,91374,19,19,19,19,19
classic3.cs.ttu.edu,184,184,887988,887988,887988,1,1,1,1,1
classic4.cs.ttu.edu,78672340886049,1242,11387,7766856657850635124736,68322,6,6,6,6,6
classmac10.cc.emory.edu,981626195189146583040,1935,3511.777778,101245246100210470972815310848,31606,9,9,9,9,9
classpc5.cc.emory.edu,1908029761,836,9814.75,3650689536892860,39259,4,4,4,4,4
classr1pc4.grace.edu,1106206812041788466259323184504668850399752486912,4074,3661,134613716309098086469984793431488935166933219605643346739193809207296,76881,21,21,21,21,21
classr4pc3.grace.edu,3410512607094195460639097831351648256,3072,10779.125,12273920031234129270386481159809626969418790530977890304,172466,16,16,16,16,16
classroom.si.edu,95516250386335236745761106348947397084993750713633820199694809933227165309577063801950631771839055817342976,9766,18263.347826,0,840114,46,46,46,46,46
claude.math.wesleyan.edu,3382486589760269628289060593609839897877676032,3780,11160.05,18271947409213587679538634732661800523708267907957068243328932249600,223201,20,20,20,20,20
clbmac12.cislabs.okstate.edu,714209495693373307572654253643578182317427916800,3990,117886.666667,43316130772741275800932534219493941884102990210366176195619951492742832456523424202752,2475620,21,21,21,21,21
clbpc06.cislabs.okstate.edu,9938375,645,70681,8012675284992,212043,3,3,3,3,3
clc12.physics.umr.edu,50031545098999704,1701,5364.142857,221715718131119762178048,37549,7,7,7,7,7
cldgsorel.ucr.edu,878937253131881396609441014956613433491624053132102887825778849745227943605815374307614339817438284461036726576075618819747582076041236759013309864697650920603284144128,13764,4655.527027,769034909353096217864410968489497742337128496348393845195427356861541559194666592697302753690942486355189532157301216430348357508574744304183217997318629320453933612669407788760794949257730312835608285567881700245513731496246442464755715128671611125760,344509,74,74,74,74,74
clearview.edu,59795469872868432515152087322489520128,3690,2702.25,50365621143006230621228548411040458355872909754368,43236,16,16,16,16,16
clematis.physics.wisc.edu,78672340886049,1242,5625.333333,1501535877682893946880,33752,6,6,6,6,6
clemens.cs.berkeley.edu,3371031134626313728,1656,3500.875,70786283653975035302903808,28007,8,8,8,8,8
cleo.engr.ucdavis.edu,1303210000,760,9704.25,3563730883341090,38817,4,4,4,4,4
cleon.cc.gatech.edu,67937289638464,1212,2498.166667,1852652821326515200,14989,6,6,6,6,6
clic-mac02.uhcc.hawaii.edu,5899616690476974080,1776,13317.5,42024151993434976868370481152,106540,8,8,8,8,8
click.cis.umn.edu,103550416986452263655416211526074729288082873703388781219339290279936,5550,17358.433333,388194340328042874698373528480378616084684595357300659173638773046303735164355010594037295540207879790351528237203456,520753,30,30,30,30,30
click.geo.arizona.edu,222620278176,930,35374.4,18692738725169451761664,176872,5,5,5,5,5
climateop.acns.fsu.edu,155929364660224,1392,2508.166667,1868373252563906048,15049,6,6,6,6,6
clio.ir.ucf.edu,981626195189146583040,1935,7477.666667,462477885073661225449340010496,67299,9,9,9,9,9
clong.res.wpi.edu,168425239515625,1410,2501.166667,1857368950697732352,15007,6,6,6,6,6
cloudburst.seas.ucla.edu,19931359695304564746029942693186267810744668599021896883582678647931877156875316114704885909116592062464,9820,21188.545455,0,932296,44,44,44,44,44
clover.nrel.colostate.edu,8300513205665792,1316,10500.142857,42311962213202653781950464,73501,7,7,7,7,7
clrc_pc1.aa.psu.edu,2185801705278841815040,2115,4082.333333,229997200583934103676837167104,36741,9,9,9,9,9
clsc-storb-1.uchicago.edu,10077696,648,102984.333333,36852032518272,308953,3,3,3,3,3
clublab2.aeem.iastate.edu,48400,440,1949,956005,3898,2,2,2,2,2
clubmezz.berkeley.edu,16291936205132969982455105501455545224500135089146458800128,5340,4376.2,714392499205077862345312835896232459159288668267515417626239531116271257225921560576,109405,25,25,25,25,25
clueless.erc.msstate.edu,7416552901015625,1295,16503.428571,136244134294980194973253632,115524,7,7,7,7,7
clueless.stetson.edu,7726815914991096237605092425279595347968,3774,10792.588235,2934840838501516829758399569637260129087871452502764088721408,183474,17,17,17,17,17
cluster-152.cluster.brown.edu,311932395621495486860744823000916443808610231996600449136315774063627554783232,7359,4226.30303,169254924709493643855843363130774497948964080696703064506718492299379931135436367969246098028057749571275587584,139468,33,33,33,33,33
